date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-02-07,4,-1,0.0,8.7,2,78,09:07 PM,08:41 AM,07:40 AM,05:04 PM,-1,-3,1,-3,23,27,88,0.0,1038,4,9,94,13,birmingham
2015-02-08,7,0,0.0,7.0,1,71,10:10 PM,09:03 AM,07:38 AM,05:06 PM,-0,-2,2,-2,25,25,85,0.0,1039,7,10,320,13,birmingham
2015-02-09,7,1,0.0,8.7,1,64,11:15 PM,09:26 AM,07:36 AM,05:08 PM,2,-1,3,-1,30,41,92,0.0,1035,7,9,321,17,birmingham
2015-02-10,4,0,0.0,7.0,1,58,No moonrise,09:51 AM,07:34 AM,05:10 PM,1,-1,2,-1,13,56,92,0.1,1032,4,6,245,8,birmingham
2015-02-11,4,2,0.0,3.7,1,51,12:19 AM,10:19 AM,07:32 AM,05:12 PM,1,1,3,1,12,90,84,0.4,1025,4,10,187,8,birmingham
2015-02-12,4,2,0.0,3.7,1,44,01:24 AM,10:52 AM,07:30 AM,05:14 PM,-0,0,3,0,15,94,79,0.1,1019,4,10,191,10,birmingham
2015-02-13,7,2,0.0,3.7,2,37,02:27 AM,11:33 AM,07:29 AM,05:16 PM,3,0,5,0,39,100,90,3.5,1001,7,5,150,26,birmingham
2015-02-14,7,3,0.0,3.7,2,31,03:29 AM,12:22 PM,07:27 AM,05:18 PM,4,1,5,1,22,94,95,1.5,1003,7,7,65,14,birmingham
2015-02-15,7,3,0.0,3.7,2,24,04:26 AM,01:22 PM,07:25 AM,05:20 PM,4,2,5,2,18,86,92,0.1,1014,7,10,108,12,birmingham
2015-02-16,7,3,0.0,5.4,1,17,05:16 AM,02:31 PM,07:23 AM,05:22 PM,3,0,4,0,29,62,92,8.5,1015,7,8,244,18,birmingham
2015-02-17,7,0,0.0,8.7,2,10,06:00 AM,03:49 PM,07:21 AM,05:24 PM,0,-1,3,-1,27,7,81,0.0,1035,7,10,277,16,birmingham
2015-02-18,9,2,0.0,7.1,2,3,06:38 AM,05:10 PM,07:18 AM,05:26 PM,3,0,5,0,39,48,89,0.0,1034,9,10,213,23,birmingham
2015-02-19,8,5,0.0,3.8,2,3,07:11 AM,06:33 PM,07:16 AM,05:27 PM,5,2,6,2,42,98,91,10.3,1018,8,9,213,27,birmingham
2015-02-20,6,1,0.0,5.4,1,10,07:42 AM,07:57 PM,07:14 AM,05:29 PM,1,0,4,0,19,68,86,0.4,1006,6,8,262,12,birmingham
2015-02-21,5,-0,0.2,5.4,1,17,08:10 AM,09:18 PM,07:12 AM,05:31 PM,-0,-2,2,-2,27,47,85,0.3,1002,5,10,285,17,birmingham
2015-02-22,7,-1,0.0,5.5,1,24,08:40 AM,10:37 PM,07:10 AM,05:33 PM,1,-2,3,-2,43,58,88,6.1,1000,7,10,215,28,birmingham
2015-02-23,6,1,0.0,8.7,2,30,09:11 AM,11:52 PM,07:08 AM,05:35 PM,-1,-3,3,-3,47,30,75,1.2,988,6,9,231,30,birmingham
2015-02-24,7,2,0.0,7.1,1,37,09:46 AM,No moonset,07:06 AM,05:37 PM,-0,-1,4,-1,44,37,75,0.9,1001,7,10,260,27,birmingham
2015-02-25,10,2,0.0,5.5,2,44,10:24 AM,01:02 AM,07:04 AM,05:39 PM,5,3,6,3,24,80,89,1.1,1013,10,10,235,14,birmingham
2015-02-26,10,2,0.0,3.9,2,51,11:07 AM,02:05 AM,07:01 AM,05:41 PM,5,3,7,3,37,75,87,3.2,1011,10,8,256,24,birmingham
2015-02-27,8,0,0.0,7.2,1,58,11:56 AM,03:00 AM,06:59 AM,05:42 PM,-1,-1,3,-1,29,28,76,0.2,1018,8,10,245,18,birmingham
2015-02-28,9,3,0.0,4.1,2,64,12:50 PM,03:49 AM,06:57 AM,05:44 PM,5,3,7,3,47,100,88,1.7,1005,9,8,198,31,birmingham
2015-03-01,8,2,0.0,5.6,2,71,01:48 PM,04:29 AM,06:55 AM,05:46 PM,2,0,6,0,53,46,77,2.5,997,8,10,252,34,birmingham
2015-03-02,6,1,0.0,8.7,2,78,02:48 PM,05:04 AM,06:52 AM,05:48 PM,-2,-3,3,-3,45,19,71,0.1,1005,6,10,250,29,birmingham
2015-03-03,6,1,0.0,8.7,1,85,03:50 PM,05:34 AM,06:50 AM,05:50 PM,-2,-2,3,-2,42,28,74,0.1,1013,6,10,242,26,birmingham
2015-03-04,8,1,0.0,8.7,2,91,04:53 PM,06:00 AM,06:48 AM,05:52 PM,-0,-1,4,-1,40,13,76,0.0,1028,8,10,291,25,birmingham
2015-03-05,9,1,0.0,5.7,2,98,05:56 PM,06:24 AM,06:46 AM,05:53 PM,2,1,5,1,31,55,85,0.1,1037,9,10,242,18,birmingham
2015-03-06,11,5,0.0,7.2,2,95,06:59 PM,06:47 AM,06:43 AM,05:55 PM,3,3,7,3,38,60,80,0.1,1031,11,10,211,24,birmingham
2015-03-07,13,6,0.0,8.7,2,88,08:02 PM,07:09 AM,06:41 AM,05:57 PM,5,5,9,5,51,27,79,0.0,1021,13,10,213,32,birmingham
2015-03-08,10,5,0.0,4.2,2,82,09:06 PM,07:32 AM,06:39 AM,05:59 PM,6,4,8,4,34,61,87,1.9,1021,10,10,262,22,birmingham
2015-03-09,10,1,0.0,7.3,2,75,10:10 PM,07:56 AM,06:36 AM,06:00 PM,4,2,6,2,37,60,87,2.5,1023,10,9,173,23,birmingham
2015-03-10,9,4,0.0,8.7,2,68,11:14 PM,08:22 AM,06:34 AM,06:02 PM,4,3,6,3,29,38,85,0.1,1020,9,9,182,17,birmingham
2015-03-11,10,2,0.0,11.6,2,61,No moonrise,08:54 AM,06:32 AM,06:04 PM,3,3,6,3,24,58,85,0.2,1016,10,8,176,15,birmingham
2015-03-12,10,4,0.0,5.9,2,54,12:16 AM,09:31 AM,06:29 AM,06:06 PM,4,3,6,3,24,67,84,0.6,1015,10,9,203,16,birmingham
2015-03-13,10,2,0.0,8.8,2,48,01:18 AM,10:15 AM,06:27 AM,06:08 PM,3,3,6,3,18,64,85,0.1,1020,10,8,241,11,birmingham
2015-03-14,11,2,0.0,8.8,2,41,02:14 AM,11:09 AM,06:25 AM,06:09 PM,3,4,6,4,24,53,80,0.1,1021,11,10,207,15,birmingham
2015-03-15,11,4,0.0,8.8,2,34,03:06 AM,12:11 PM,06:23 AM,06:11 PM,5,5,7,5,23,62,87,0.2,1018,11,8,189,14,birmingham
2015-03-16,10,5,0.0,10.2,2,27,03:51 AM,01:22 PM,06:20 AM,06:13 PM,5,4,7,4,25,60,87,0.3,1016,10,9,163,16,birmingham
2015-03-17,8,3,0.0,6.0,2,21,04:30 AM,02:39 PM,06:18 AM,06:15 PM,3,3,6,3,23,64,83,0.2,1017,8,9,155,15,birmingham
2015-03-18,9,2,0.0,6.0,2,14,05:05 AM,04:00 PM,06:16 AM,06:16 PM,2,3,5,3,24,57,82,0.1,1016,9,9,192,15,birmingham
2015-03-19,9,3,0.0,11.6,2,7,05:37 AM,05:23 PM,06:13 AM,06:18 PM,3,3,6,3,19,44,81,0.0,1028,9,10,102,13,birmingham
2015-03-20,12,2,0.0,8.8,2,0,06:07 AM,06:46 PM,06:11 AM,06:20 PM,3,4,6,4,17,54,82,0.0,1028,12,9,282,11,birmingham
2015-03-21,8,2,0.0,10.2,3,7,06:36 AM,08:08 PM,06:09 AM,06:22 PM,2,2,5,2,29,38,81,0.0,1027,8,10,142,19,birmingham
2015-03-22,10,-0,0.0,11.6,2,13,07:08 AM,09:28 PM,06:06 AM,06:23 PM,0,2,4,2,14,25,78,0.0,1027,10,8,120,8,birmingham
2015-03-23,10,0,0.0,8.9,2,20,07:42 AM,10:42 PM,06:04 AM,06:25 PM,2,1,5,1,25,39,86,0.4,1015,10,9,267,14,birmingham
2015-03-24,8,0,0.0,8.9,2,27,08:19 AM,11:51 PM,06:02 AM,06:27 PM,0,1,4,1,21,31,80,0.8,1010,8,10,311,13,birmingham
2015-03-25,9,-0,0.0,12.7,2,34,09:02 AM,No moonset,05:59 AM,06:29 PM,-0,1,4,1,16,27,77,0.3,1011,9,10,155,9,birmingham
2015-03-26,9,3,0.0,10.6,2,40,09:51 AM,12:52 AM,05:57 AM,06:30 PM,2,1,6,1,44,64,80,7.4,1004,9,8,251,30,birmingham
2015-03-27,11,1,0.0,11.9,2,47,10:43 AM,01:44 AM,05:55 AM,06:32 PM,1,2,6,2,24,34,75,0.0,1018,11,10,244,14,birmingham
2015-03-28,12,4,0.0,8.0,3,54,11:41 AM,02:28 AM,05:52 AM,06:34 PM,7,5,9,5,45,94,90,1.7,1009,12,7,216,28,birmingham
2015-03-29,11,5,0.0,10.6,2,61,12:41 PM,03:05 AM,05:50 AM,06:36 PM,5,3,8,3,51,75,81,8.0,998,11,9,258,34,birmingham
2015-03-30,9,3,0.0,10.6,2,67,01:42 PM,03:37 AM,05:48 AM,06:37 PM,3,2,7,2,43,59,77,9.3,1004,9,8,256,29,birmingham
2015-03-31,8,4,0.0,11.9,2,74,02:44 PM,04:04 AM,05:45 AM,06:39 PM,2,2,7,2,64,68,69,6.0,1005,8,9,279,44,birmingham
2015-04-01,8,2,0.0,9.4,2,81,03:47 PM,04:28 AM,05:43 AM,06:41 PM,1,1,5,1,41,77,74,3.0,1020,8,9,271,27,birmingham
2015-04-02,9,4,0.0,12.0,2,88,04:50 PM,04:51 AM,05:41 AM,06:43 PM,3,4,7,4,16,73,77,7.6,1020,9,8,271,11,birmingham
2015-04-03,11,6,0.0,8.2,2,95,05:53 PM,05:14 AM,05:38 AM,06:44 PM,7,5,8,5,26,98,94,10.9,1016,11,7,234,17,birmingham
2015-04-04,9,5,0.0,8.2,2,100,06:57 PM,05:37 AM,05:36 AM,06:46 PM,5,4,7,4,22,90,88,0.5,1023,9,10,218,14,birmingham
2015-04-05,13,4,0.0,10.7,2,92,08:02 PM,06:00 AM,05:34 AM,06:48 PM,6,7,8,7,14,60,86,0.2,1027,13,9,158,9,birmingham
2015-04-06,17,5,0.0,13.2,4,85,09:06 PM,06:26 AM,05:31 AM,06:50 PM,7,9,10,9,17,24,83,0.0,1032,17,9,180,10,birmingham
2015-04-07,16,5,0.0,13.2,3,78,10:10 PM,06:56 AM,05:29 AM,06:52 PM,7,9,10,9,14,24,80,0.0,1036,16,7,309,8,birmingham
2015-04-08,14,5,0.0,9.5,3,72,11:12 PM,07:32 AM,05:27 AM,06:53 PM,7,8,10,8,17,58,82,0.0,1033,14,10,109,10,birmingham
2015-04-09,16,6,0.0,13.3,3,65,No moonrise,08:13 AM,05:25 AM,06:55 PM,7,10,11,10,17,38,78,0.0,1026,16,10,189,10,birmingham
2015-04-10,18,6,0.0,13.4,4,58,12:09 AM,09:03 AM,05:22 AM,06:57 PM,7,10,11,10,28,25,76,0.0,1016,18,10,175,17,birmingham
2015-04-11,11,4,0.0,12.0,2,51,01:01 AM,10:01 AM,05:20 AM,06:59 PM,3,4,8,4,36,54,74,3.6,1016,11,9,247,24,birmingham
2015-04-12,13,3,0.0,11.0,2,44,01:47 AM,11:06 AM,05:18 AM,07:00 PM,3,3,7,3,42,58,79,2.1,1023,13,9,241,29,birmingham
2015-04-13,11,2,0.0,11.0,2,38,02:27 AM,12:18 PM,05:15 AM,07:02 PM,4,5,7,5,18,56,84,0.8,1016,11,8,193,12,birmingham
2015-04-14,12,4,0.0,13.3,2,31,03:02 AM,01:35 PM,05:13 AM,07:04 PM,6,6,8,6,22,60,85,0.5,1016,12,8,174,14,birmingham
2015-04-15,12,4,0.0,12.2,2,24,03:34 AM,02:54 PM,05:11 AM,07:06 PM,5,6,8,6,21,61,83,0.9,1018,12,8,168,14,birmingham
2015-04-16,12,5,0.0,9.9,2,17,04:04 AM,04:15 PM,05:09 AM,07:07 PM,5,7,9,7,16,71,77,0.3,1017,12,10,109,11,birmingham
2015-04-17,11,4,0.0,14.0,3,11,04:32 AM,05:37 PM,05:06 AM,07:09 PM,2,5,8,5,27,37,67,0.0,1021,11,10,88,19,birmingham
2015-04-18,12,1,0.0,14.1,3,4,05:03 AM,06:58 PM,05:04 AM,07:11 PM,3,3,6,3,31,15,78,0.0,1029,12,10,65,20,birmingham
2015-04-19,9,0,0.0,11.1,2,3,05:35 AM,08:16 PM,05:02 AM,07:13 PM,2,2,5,2,22,51,84,0.2,1026,9,8,42,14,birmingham
2015-04-20,15,2,0.0,14.1,4,10,06:11 AM,09:30 PM,05:00 AM,07:14 PM,4,7,8,7,17,20,76,0.0,1030,15,9,80,10,birmingham
2015-04-21,16,6,0.0,14.5,4,16,06:52 AM,10:36 PM,04:58 AM,07:16 PM,6,9,10,9,16,8,74,0.0,1035,16,10,61,11,birmingham
2015-04-22,15,3,0.0,14.5,4,23,07:40 AM,11:35 PM,04:55 AM,07:18 PM,5,7,9,7,20,23,77,0.0,1032,15,10,77,13,birmingham
2015-04-23,17,5,0.0,14.5,4,30,08:32 AM,No moonset,04:53 AM,07:20 PM,6,9,10,9,10,25,76,0.0,1020,17,10,133,6,birmingham
2015-04-24,16,6,0.0,11.3,3,37,09:29 AM,12:23 AM,04:51 AM,07:21 PM,7,9,11,9,23,49,78,0.1,1010,16,10,221,15,birmingham
2015-04-25,14,7,0.0,9.2,3,44,10:29 AM,01:04 AM,04:49 AM,07:23 PM,8,8,10,8,30,92,85,2.6,1004,14,10,218,21,birmingham
2015-04-26,11,3,0.0,14.5,2,50,11:31 AM,01:38 AM,04:47 AM,07:25 PM,1,4,7,4,23,32,70,0.5,1010,11,9,260,16,birmingham
2015-04-27,10,1,0.0,13.5,2,57,12:34 PM,02:07 AM,04:45 AM,07:27 PM,-1,3,6,3,19,29,66,1.2,1012,10,10,209,12,birmingham
2015-04-28,12,4,0.0,9.3,2,64,01:37 PM,02:32 AM,04:43 AM,07:28 PM,5,6,8,6,20,66,86,0.7,1013,12,8,145,13,birmingham
2015-04-29,11,4,0.0,13.5,2,71,02:39 PM,02:56 AM,04:41 AM,07:30 PM,2,3,7,3,37,52,72,3.8,1011,11,10,228,25,birmingham
2015-04-30,11,3,0.0,12.4,2,77,03:43 PM,03:18 AM,04:39 AM,07:32 PM,3,3,7,3,30,51,77,1.5,1010,11,10,209,19,birmingham
2015-05-01,11,1,0.0,11.4,2,84,04:46 PM,03:41 AM,04:37 AM,07:34 PM,1,2,6,2,27,43,73,0.1,1012,11,10,69,17,birmingham
2015-05-02,11,2,0.0,9.4,2,91,05:51 PM,04:04 AM,04:35 AM,07:35 PM,3,3,6,3,33,86,82,4.0,1009,11,9,103,22,birmingham
2015-05-03,16,7,0.0,9.4,3,98,06:56 PM,04:29 AM,04:33 AM,07:37 PM,9,8,11,8,40,94,88,14.3,996,16,9,179,28,birmingham
2015-05-04,14,8,0.0,13.5,3,95,08:01 PM,04:58 AM,04:31 AM,07:39 PM,8,9,11,9,26,66,79,2.7,1001,14,10,193,18,birmingham
2015-05-05,12,10,0.0,11.5,3,89,09:05 PM,05:32 AM,04:29 AM,07:40 PM,8,8,11,8,52,79,81,7.1,990,12,8,183,38,birmingham
2015-05-06,10,6,0.0,9.5,2,82,10:05 PM,06:11 AM,04:27 AM,07:42 PM,6,4,8,4,49,76,85,3.6,999,10,9,225,33,birmingham
2015-05-07,13,5,0.0,12.5,3,75,10:59 PM,06:59 AM,04:25 AM,07:44 PM,6,7,9,7,20,52,82,4.8,1014,13,10,261,13,birmingham
2015-05-08,13,5,0.0,9.5,3,68,11:48 PM,07:55 AM,04:24 AM,07:45 PM,7,8,10,8,25,94,84,4.6,1012,13,9,121,16,birmingham
2015-05-09,14,5,0.0,10.5,3,62,No moonrise,08:58 AM,04:22 AM,07:47 PM,7,7,10,7,32,67,78,1.5,1013,14,10,259,24,birmingham
2015-05-10,14,6,0.0,9.6,3,55,12:29 AM,10:07 AM,04:20 AM,07:49 PM,8,8,11,8,32,67,84,0.2,1020,14,10,193,21,birmingham
2015-05-11,18,10,0.0,12.5,3,48,01:05 AM,11:21 AM,04:18 AM,07:50 PM,8,11,13,11,38,44,76,0.1,1016,18,10,210,26,birmingham
2015-05-12,14,8,0.0,13.5,3,41,01:37 AM,12:37 PM,04:17 AM,07:52 PM,6,8,11,8,35,51,76,3.9,1017,14,10,243,24,birmingham
2015-05-13,14,5,0.0,11.6,3,35,02:05 AM,01:55 PM,04:15 AM,07:53 PM,5,9,10,9,14,46,75,0.3,1019,14,10,171,8,birmingham
2015-05-14,11,5,0.0,10.6,2,28,02:33 AM,03:14 PM,04:14 AM,07:55 PM,5,4,7,4,35,70,86,4.1,1013,11,10,83,23,birmingham
2015-05-15,15,4,0.0,13.5,3,21,03:02 AM,04:33 PM,04:12 AM,07:57 PM,5,8,10,8,20,38,74,0.1,1020,15,10,147,13,birmingham
2015-05-16,13,8,0.0,9.7,3,14,03:32 AM,05:51 PM,04:10 AM,07:58 PM,6,8,11,8,29,80,75,0.5,1023,13,9,279,20,birmingham
2015-05-17,12,6,0.0,11.8,3,7,04:05 AM,07:07 PM,04:09 AM,08:00 PM,5,7,9,7,27,65,76,0.2,1024,12,10,248,18,birmingham
2015-05-18,12,6,0.0,11.8,3,1,04:43 AM,08:17 PM,04:07 AM,08:01 PM,6,5,9,5,36,72,83,8.1,1005,12,8,237,26,birmingham
2015-05-19,11,5,0.0,10.9,2,6,05:27 AM,09:20 PM,04:06 AM,08:03 PM,4,4,8,4,35,71,77,1.6,1003,11,10,271,24,birmingham
2015-05-20,13,4,0.0,12.7,3,13,06:17 AM,10:14 PM,04:05 AM,08:04 PM,5,5,9,5,32,50,77,0.5,1016,13,10,295,21,birmingham
2015-05-21,16,5,0.0,13.6,3,20,07:14 AM,11:00 PM,04:03 AM,08:06 PM,7,9,11,9,23,37,77,0.0,1025,16,10,265,15,birmingham
2015-05-22,18,7,0.0,10.0,4,26,08:14 AM,11:38 PM,04:02 AM,08:07 PM,10,12,13,12,20,71,85,1.5,1024,18,9,274,13,birmingham
2015-05-23,16,7,0.0,11.8,3,33,09:17 AM,No moonset,04:01 AM,08:08 PM,9,11,12,11,17,63,83,0.3,1024,16,10,188,10,birmingham
2015-05-24,15,7,0.0,11.8,3,40,10:20 AM,12:09 AM,04:00 AM,08:10 PM,8,9,11,9,25,50,84,2.5,1020,15,10,274,15,birmingham
2015-05-25,14,5,0.0,10.3,3,47,11:23 AM,12:36 AM,03:58 AM,08:11 PM,6,7,10,7,21,63,81,0.2,1020,14,10,308,14,birmingham
2015-05-26,15,6,0.0,12.0,3,54,12:26 PM,01:00 AM,03:57 AM,08:12 PM,7,8,10,8,30,49,81,0.1,1024,15,10,317,21,birmingham
2015-05-27,16,5,0.0,12.0,3,60,01:30 PM,01:23 AM,03:56 AM,08:14 PM,7,8,10,8,27,48,80,1.6,1022,16,10,258,18,birmingham
2015-05-28,14,7,0.0,12.9,3,67,02:33 PM,01:45 AM,03:55 AM,08:15 PM,6,8,11,8,34,59,72,1.3,1013,14,10,269,23,birmingham
2015-05-29,12,6,0.0,12.0,3,74,03:37 PM,02:07 AM,03:54 AM,08:16 PM,6,5,9,5,35,66,82,9.8,1007,12,8,254,23,birmingham
2015-05-30,13,4,0.0,12.0,3,81,04:42 PM,02:31 AM,03:53 AM,08:17 PM,4,7,9,7,24,58,73,0.1,1012,13,10,243,15,birmingham
2015-05-31,13,7,0.0,11.2,3,87,05:48 PM,02:59 AM,03:52 AM,08:19 PM,7,7,10,7,40,77,82,5.2,1005,13,10,243,27,birmingham
2015-06-01,12,4,0.0,11.2,2,94,06:53 PM,03:30 AM,03:51 AM,08:20 PM,5,4,8,4,47,69,82,7.2,1009,12,9,212,31,birmingham
2015-06-02,14,11,0.0,10.4,3,100,07:56 PM,04:07 AM,03:50 AM,08:21 PM,10,9,12,9,49,94,83,4.7,1001,14,9,231,32,birmingham
2015-06-03,16,8,0.0,13.7,3,92,08:54 PM,04:52 AM,03:50 AM,08:22 PM,7,10,12,10,23,49,70,0.6,1019,16,10,264,16,birmingham
2015-06-04,19,6,0.0,14.5,5,86,09:46 PM,05:46 AM,03:49 AM,08:23 PM,8,13,13,13,15,11,71,0.0,1024,19,10,166,10,birmingham
2015-06-05,19,9,0.0,12.1,4,79,10:30 PM,06:48 AM,03:48 AM,08:24 PM,9,13,14,13,26,51,73,1.3,1015,19,10,211,17,birmingham
2015-06-06,15,6,0.0,12.9,3,72,11:09 PM,07:57 AM,03:48 AM,08:25 PM,5,8,11,8,38,27,71,0.5,1022,15,10,244,25,birmingham
2015-06-07,16,6,0.0,14.5,4,65,11:42 PM,09:10 AM,03:47 AM,08:26 PM,5,9,11,9,25,13,71,0.0,1032,16,10,312,16,birmingham
2015-06-08,15,5,0.0,12.9,3,58,No moonrise,10:26 AM,03:47 AM,08:27 PM,5,8,10,8,24,33,75,1.1,1035,15,10,238,15,birmingham
2015-06-09,13,4,0.0,14.5,4,52,12:11 AM,11:43 AM,03:46 AM,08:28 PM,4,6,9,6,26,16,74,0.1,1035,13,10,45,18,birmingham
2015-06-10,16,4,0.0,14.5,4,45,12:38 AM,01:00 PM,03:46 AM,08:28 PM,6,9,10,9,24,8,74,0.0,1030,16,10,57,17,birmingham
2015-06-11,21,5,0.0,14.5,5,38,01:06 AM,02:17 PM,03:45 AM,08:29 PM,9,11,13,11,29,21,77,0.0,1021,21,10,75,19,birmingham
2015-06-12,22,8,0.0,12.1,4,31,01:34 AM,03:34 PM,03:45 AM,08:30 PM,11,14,15,14,24,57,79,0.3,1011,22,9,55,16,birmingham
2015-06-13,14,11,0.0,10.5,3,25,02:04 AM,04:48 PM,03:45 AM,08:31 PM,12,12,13,12,13,99,94,16.8,1009,14,8,134,9,birmingham
2015-06-14,15,10,0.0,11.3,3,18,02:39 AM,06:00 PM,03:44 AM,08:31 PM,9,11,12,11,20,82,83,1.6,1014,15,7,220,14,birmingham
2015-06-15,17,5,0.0,14.5,4,11,03:20 AM,07:06 PM,03:44 AM,08:32 PM,7,9,10,9,15,25,80,0.0,1022,17,8,84,10,birmingham
2015-06-16,21,10,0.0,14.5,5,4,04:06 AM,08:04 PM,03:44 AM,08:32 PM,10,16,16,16,14,43,69,0.0,1025,21,10,247,9,birmingham
2015-06-17,21,10,0.0,11.3,4,3,05:00 AM,08:54 PM,03:44 AM,08:33 PM,13,15,16,15,31,70,85,0.2,1022,21,9,260,22,birmingham
2015-06-18,17,9,0.0,14.5,4,9,05:58 AM,09:35 PM,03:44 AM,08:33 PM,8,11,12,11,24,40,78,0.0,1021,17,9,320,17,birmingham
2015-06-19,15,8,0.0,10.6,3,16,07:00 AM,10:09 PM,03:44 AM,08:33 PM,8,9,11,9,24,68,82,0.5,1022,15,9,309,15,birmingham
2015-06-20,18,11,0.0,10.6,3,23,08:04 AM,10:39 PM,03:44 AM,08:34 PM,12,13,14,13,14,91,91,15.8,1020,18,8,259,9,birmingham
2015-06-21,15,11,0.0,11.3,3,30,09:08 AM,11:05 PM,03:45 AM,08:34 PM,10,12,13,12,30,75,80,2.2,1015,15,10,267,21,birmingham
2015-06-22,15,9,0.0,12.1,3,36,10:12 AM,11:28 PM,03:45 AM,08:34 PM,8,9,12,9,32,71,79,1.3,1011,15,10,297,22,birmingham
2015-06-23,18,8,0.0,12.1,4,43,11:15 AM,11:50 PM,03:45 AM,08:34 PM,9,13,13,13,11,58,78,0.2,1018,18,9,286,7,birmingham
2015-06-24,20,9,0.0,14.5,5,50,12:18 PM,No moonset,03:45 AM,08:34 PM,10,15,15,15,20,33,72,0.1,1019,20,10,256,13,birmingham
2015-06-25,21,11,0.0,11.3,4,57,01:22 PM,12:12 AM,03:46 AM,08:34 PM,12,16,17,16,16,61,77,0.4,1020,21,10,222,11,birmingham
2015-06-26,19,12,0.0,12.1,4,63,02:26 PM,12:35 AM,03:46 AM,08:34 PM,12,15,15,15,27,66,81,0.5,1016,19,10,222,17,birmingham
2015-06-27,20,9,0.0,12.1,4,70,03:31 PM,01:00 AM,03:47 AM,08:34 PM,11,14,15,14,25,54,78,1.0,1018,20,10,249,16,birmingham
2015-06-28,18,13,0.0,12.1,4,77,04:36 PM,01:29 AM,03:47 AM,08:34 PM,12,14,15,14,31,65,82,4.0,1017,18,8,222,19,birmingham
2015-06-29,22,10,0.0,12.9,4,84,05:41 PM,02:03 AM,03:48 AM,08:34 PM,11,15,16,15,17,37,76,0.0,1021,22,10,231,11,birmingham
2015-06-30,26,14,0.0,14.5,6,91,06:42 PM,02:44 AM,03:48 AM,08:34 PM,14,20,20,20,21,12,69,0.0,1018,26,10,163,14,birmingham
2015-07-01,30,15,0.0,14.5,6,97,07:38 PM,03:34 AM,03:49 AM,08:33 PM,16,24,24,23,32,14,67,0.9,1012,30,10,152,19,birmingham
2015-07-02,20,13,0.0,12.1,4,96,08:26 PM,04:33 AM,03:50 AM,08:33 PM,15,17,17,17,17,51,87,2.8,1018,20,8,255,11,birmingham
2015-07-03,23,10,0.0,14.5,6,89,09:08 PM,05:41 AM,03:50 AM,08:32 PM,12,17,18,17,20,18,72,0.1,1023,23,9,131,13,birmingham
2015-07-04,22,14,0.0,11.3,4,82,09:44 PM,06:55 AM,03:51 AM,08:32 PM,14,17,18,17,31,72,80,1.8,1017,22,10,190,21,birmingham
2015-07-05,20,9,0.0,13.7,4,76,10:16 PM,08:12 AM,03:52 AM,08:31 PM,10,15,15,15,21,33,75,1.6,1017,20,10,212,14,birmingham
2015-07-06,20,9,0.0,13.7,4,69,10:44 PM,09:31 AM,03:53 AM,08:31 PM,11,14,15,14,31,40,78,0.5,1016,20,10,206,21,birmingham
2015-07-07,19,13,0.0,12.9,4,62,11:12 PM,10:48 AM,03:54 AM,08:30 PM,11,15,16,15,37,67,75,2.8,1007,19,9,228,25,birmingham
2015-07-08,17,10,0.0,12.1,4,55,11:40 PM,12:06 PM,03:55 AM,08:30 PM,10,13,14,13,34,65,76,0.7,1010,17,10,283,24,birmingham
2015-07-09,20,7,0.0,14.5,5,48,No moonrise,01:22 PM,03:56 AM,08:29 PM,7,12,14,12,18,6,66,0.0,1022,20,10,289,12,birmingham
2015-07-10,23,11,0.0,12.9,4,42,12:09 AM,02:36 PM,03:57 AM,08:28 PM,10,17,18,17,21,49,65,0.0,1019,23,10,196,14,birmingham
2015-07-11,21,12,0.0,12.1,4,35,12:41 AM,03:48 PM,03:58 AM,08:27 PM,12,16,16,16,26,65,75,0.6,1016,21,10,239,18,birmingham
2015-07-12,22,13,0.0,12.1,4,28,01:19 AM,04:55 PM,03:59 AM,08:26 PM,12,16,17,16,32,65,77,2.0,1015,22,8,248,22,birmingham
2015-07-13,18,11,0.0,10.2,4,21,02:02 AM,05:55 PM,04:00 AM,08:25 PM,13,14,15,14,27,88,91,5.2,1013,18,10,232,17,birmingham
2015-07-14,20,14,0.0,10.1,4,15,02:51 AM,06:47 PM,04:01 AM,08:24 PM,14,16,16,16,8,96,89,3.4,1016,20,7,248,6,birmingham
2015-07-15,18,12,0.0,13.6,4,8,03:47 AM,07:32 PM,04:02 AM,08:23 PM,10,14,15,14,24,45,75,0.4,1019,18,8,333,17,birmingham
2015-07-16,20,10,0.0,11.9,4,1,04:47 AM,08:09 PM,04:04 AM,08:22 PM,11,14,15,14,25,49,80,0.2,1016,20,10,99,16,birmingham
2015-07-17,18,12,0.0,11.0,4,6,05:50 AM,08:41 PM,04:05 AM,08:21 PM,12,15,16,15,34,77,79,1.2,1010,18,10,209,23,birmingham
2015-07-18,19,9,0.0,12.7,4,12,06:54 AM,09:08 PM,04:06 AM,08:20 PM,9,13,14,13,31,32,72,0.4,1015,19,10,230,21,birmingham
